Lat_Key,Lon_Key,Primary_Label,Surface_Type,Land_Mass_Pct,Is_Polar,Country_Code
-27.5,167.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-27.5,172.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,177.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,182.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,187.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,192.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,197.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,202.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,207.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,212.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,217.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,222.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,227.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,232.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,237.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,242.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,247.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,252.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-27.5,257.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,262.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,267.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,272.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,277.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,282.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,287.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-27.5,292.5,Argentina,Land,0.0,0,AR
-27.5,297.5,Argentina,Land,0.0,0,AR
-27.5,302.5,Argentina,Land,0.0,0,AR
-27.5,307.5,Brazil,Land,0.0,0,BR
-27.5,312.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-27.5,317.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,322.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,327.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,332.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,337.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,342.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,347.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,352.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-27.5,357.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,2.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,7.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,12.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-22.5,17.5,Namibia,Land,0.0,0,NA
-22.5,22.5,Botswana,Land,0.0,0,BW
-22.5,27.5,Botswana,Land,0.0,0,BW
-22.5,32.5,South Africa,Land,0.0,0,ZA
-22.5,37.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,42.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-22.5,47.5,Madagascar,Land,0.0,0,MG
-22.5,52.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,57.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-22.5,62.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,67.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,72.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,77.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,82.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,87.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,92.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,97.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,102.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,107.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,112.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,117.5,Australia,Land,0.0,0,AU
-22.5,122.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,127.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,132.5,Australia,Land,0.0,0,AU
-22.5,137.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,142.5,Australia,Land,0.0,0,AU
-22.5,147.5,Australia,Land,0.0,0,AU
-22.5,152.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-22.5,157.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,162.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,167.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-22.5,172.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,177.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,182.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,187.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,192.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,197.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,202.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,207.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-22.5,212.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,217.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,222.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,227.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,232.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,237.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,242.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,247.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,252.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,257.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,262.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,267.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,272.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,277.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,282.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,287.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-22.5,292.5,Chile,Land,0.0,0,CL
-22.5,297.5,Argentina,Land,0.0,0,AR
-22.5,302.5,Brazil,Land,0.0,0,BR
-22.5,307.5,Brazil,Land,0.0,0,BR
-22.5,312.5,Brazil,Land,0.0,0,BR
-22.5,317.5,Brazil,Land,0.0,0,BR
-22.5,322.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,327.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,332.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,337.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,342.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,347.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,352.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-22.5,357.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,2.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,7.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,12.5,Namibia,Land,0.0,0,NA
-17.5,17.5,Namibia,Land,0.0,0,NA
-17.5,22.5,Namibia,Land,0.0,0,NA
-17.5,27.5,Zimbabwe,Land,0.0,0,ZW
-17.5,32.5,Zimbabwe,Land,0.0,0,ZW
-17.5,37.5,Mozambique,Land,0.0,0,MZ
-17.5,42.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,47.5,Madagascar,Land,0.0,0,MG
-17.5,52.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,57.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,62.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,67.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,72.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,77.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,82.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,87.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,92.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,97.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,102.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,107.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,112.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,117.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,122.5,Australia,Land,0.0,0,AU
-17.5,127.5,Australia,Land,0.0,0,AU
-17.5,132.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,137.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,142.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,147.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,152.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,157.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,162.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,167.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,172.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,177.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,182.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,187.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,192.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,197.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,202.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,207.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,212.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,217.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,222.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,227.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,232.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,237.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,242.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,247.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,252.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,257.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,262.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,267.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,272.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,277.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,282.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,287.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,292.5,"Bolivia, Plurinational State of",Land,0.0,0,BO
-17.5,297.5,"Bolivia, Plurinational State of",Land,0.0,0,BO
-17.5,302.5,"Bolivia, Plurinational State of",Land,0.0,0,BO
-17.5,307.5,Brazil,Land,0.0,0,BR
-17.5,312.5,Brazil,Land,0.0,0,BR
-17.5,317.5,Brazil,Land,0.0,0,BR
-17.5,322.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-17.5,327.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,332.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,337.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,342.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,347.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,352.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-17.5,357.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,2.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,7.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,12.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,17.5,Angola,Land,0.0,0,AO
-12.5,22.5,Zambia,Land,0.0,0,ZM
-12.5,27.5,Zambia,Land,0.0,0,ZM
-12.5,32.5,Zambia,Land,0.0,0,ZM
-12.5,37.5,"Tanzania, United Republic of",Land,0.0,0,TZ
-12.5,42.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,47.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,52.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,57.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,62.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,67.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,72.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,77.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,82.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,87.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,92.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,97.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,102.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,107.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,112.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,117.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,122.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,127.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,132.5,Australia,Land,0.0,0,AU
-12.5,137.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,142.5,Australia,Land,0.0,0,AU
-12.5,147.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,152.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,157.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,162.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,167.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,172.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,177.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,182.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,187.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,192.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,197.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,202.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,207.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,212.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,217.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,222.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,227.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,232.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,237.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,242.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,247.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,252.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,257.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,262.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,267.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,272.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,277.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,282.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,287.5,Peru,Land,0.0,0,PE
-12.5,292.5,Peru,Land,0.0,0,PE
-12.5,297.5,Brazil,Land,0.0,0,BR
-12.5,302.5,Brazil,Land,0.0,0,BR
-12.5,307.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,312.5,Brazil,Land,0.0,0,BR
-12.5,317.5,Brazil,Land,0.0,0,BR
-12.5,322.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-12.5,327.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,332.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,337.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,342.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,347.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,352.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-12.5,357.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,2.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,7.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,12.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,17.5,"Congo, The Democratic Republic of the",Land,0.0,0,CD
-7.5,22.5,"Congo, The Democratic Republic of the",Land,0.0,0,CD
-7.5,27.5,"Congo, The Democratic Republic of the",Land,0.0,0,CD
-7.5,32.5,"Tanzania, United Republic of",Land,0.0,0,TZ
-7.5,37.5,"Tanzania, United Republic of",Land,0.0,0,TZ
-7.5,42.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,47.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,52.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,57.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,62.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,67.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,72.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,77.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,82.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,87.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,92.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,97.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,102.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,107.5,Indonesia,Land,0.0,0,ID
-7.5,112.5,Indonesia,Land,0.0,0,ID
-7.5,117.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,122.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,127.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,132.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,137.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,142.5,Papua New Guinea,Land,0.0,0,PG
-7.5,147.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,152.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,157.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,162.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,167.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,172.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,177.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,182.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,187.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,192.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,197.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,202.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,207.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,212.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,217.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,222.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,227.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,232.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,237.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,242.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,247.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,252.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,257.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,262.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,267.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,272.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,277.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,282.5,Peru,Land,0.0,0,PE
-7.5,287.5,Brazil,Land,0.0,0,BR
-7.5,292.5,Brazil,Land,0.0,0,BR
-7.5,297.5,Brazil,Land,0.0,0,BR
-7.5,302.5,Brazil,Land,0.0,0,BR
-7.5,307.5,Brazil,Land,0.0,0,BR
-7.5,312.5,Brazil,Land,0.0,0,BR
-7.5,317.5,Brazil,Land,0.0,0,BR
-7.5,322.5,Brazil,Land,0.0,0,BR
-7.5,327.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,332.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,337.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,342.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,347.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-7.5,352.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-7.5,357.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,2.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,7.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,12.5,Congo,Land,0.0,0,CG
-2.5,17.5,"Congo, The Democratic Republic of the",Land,0.0,0,CD
-2.5,22.5,"Congo, The Democratic Republic of the",Land,0.0,0,CD
-2.5,27.5,"Congo, The Democratic Republic of the",Land,0.0,0,CD
-2.5,32.5,Lake Victoria,Deep_Lake,0.0,0,LAKE
-2.5,37.5,Kenya,Land,0.0,0,KE
-2.5,42.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,47.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,52.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,57.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,62.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,67.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,72.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,77.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,82.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,87.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,92.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,97.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,102.5,Indonesia,Land,0.0,0,ID
-2.5,107.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,112.5,Indonesia,Land,0.0,0,ID
-2.5,117.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,122.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,127.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,132.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,137.5,Indonesia,Land,0.0,0,ID
-2.5,142.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,147.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,152.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,157.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,162.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,167.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,172.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,177.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,182.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,187.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,192.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,197.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,202.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,207.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,212.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,217.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,222.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,227.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,232.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,237.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,242.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,247.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,252.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,257.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,262.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,267.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,272.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,277.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,282.5,Ecuador,Land,0.0,0,EC
-2.5,287.5,Peru,Land,0.0,0,PE
-2.5,292.5,Brazil,Land,0.0,0,BR
-2.5,297.5,Brazil,Land,0.0,0,BR
-2.5,302.5,Brazil,Land,0.0,0,BR
-2.5,307.5,Brazil,Land,0.0,0,BR
-2.5,312.5,Brazil,Land,0.0,0,BR
-2.5,317.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,322.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,327.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
-2.5,332.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,337.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,342.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,347.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,352.5,Open Ocean,Deep_Ocean,0.0,0,N/A
-2.5,357.5,Open Ocean,Deep_Ocean,0.0,0,N/A
2.5,2.5,Open Ocean,Deep_Ocean,0.0,0,N/A
2.5,7.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
2.5,12.5,Cameroon,Land,0.0,0,CM
2.5,17.5,Congo,Land,0.0,0,CG
2.5,22.5,"Congo, The Democratic Republic of the",Land,0.0,0,CD
2.5,27.5,"Congo, The Democratic Republic of the",Land,0.0,0,CD
2.5,32.5,Uganda,Land,0.0,0,UG
2.5,37.5,Kenya,Land,0.0,0,KE
2.5,42.5,Somalia,Land,0.0,0,SO
2.5,47.5,Oceanic Shelf,Coastal_Ocean,0.0,0,N/A
